,period,post.treat,unit_id,gain_rate_fol,gain_rate_non,ts
35951,700.0,0,4216,8.589235283204266e-06,8.555915474399845e-07,0
35952,705.0,0,4217,1.2024929396485972e-05,3.422366189759938e-06,0
35953,704.0,0,4217,8.589235283204266e-06,2.5667746423199534e-06,0
35954,693.0,0,4217,8.589235283204266e-06,1.2833873211599767e-06,0
35955,697.0,0,4217,1.7178470566408532e-06,0.0,0
35956,715.0,0,4217,6.871388226563413e-06,4.2779577371999227e-07,0
35957,717.0,0,4217,1.7178470566408533e-05,4.2779577371999225e-06,0
35958,709.0,0,4217,1.7178470566408533e-05,2.1389788685999612e-06,0
35959,692.0,0,4217,6.871388226563413e-06,2.5667746423199534e-06,0
35960,691.0,0,4217,2.748555290625365e-05,2.994570416039946e-06,0
35961,706.0,0,4217,1.546062350976768e-05,1.2833873211599767e-06,0
35962,711.0,0,4217,1.546062350976768e-05,4.2779577371999225e-06,0
35963,700.0,0,4217,1.0307082339845118e-05,1.711183094879969e-06,0
35964,708.0,0,4217,1.2024929396485972e-05,2.5667746423199534e-06,0
35965,712.0,0,4217,2.233201173633109e-05,2.5667746423199534e-06,0
35966,712.0,0,4218,0.0,0.0,0
35967,716.0,0,4218,0.0,0.0,0
35968,697.0,0,4218,0.0,0.0,0
35969,707.0,0,4218,0.0,0.0,0
35970,700.0,0,4218,0.0,0.0,0
35971,695.0,0,4218,0.0,0.0,0
35972,703.0,0,4218,0.0,0.0,0
35973,691.0,0,4218,0.0,0.0,0
35974,694.0,0,4218,0.0,0.0,0
35975,698.0,0,4218,0.0,4.2779577371999227e-07,0
35976,710.0,0,4218,0.0,0.0,0
35977,701.0,0,4218,0.0,0.0,0
35978,699.0,0,4218,0.0,0.0,0
35979,711.0,0,4218,0.0,4.2779577371999227e-07,0
35980,710.0,0,4219,3.779263524609877e-05,1.4117260532759744e-05,0
35981,696.0,0,4219,3.4356941132817065e-05,7.700323926959862e-06,0
35982,699.0,0,4219,4.638187052930304e-05,6.844732379519876e-06,0
35983,704.0,0,4219,2.0614164679690236e-05,6.844732379519876e-06,0
35984,693.0,0,4219,4.638187052930304e-05,1.497285208019973e-05,0
35985,713.0,0,4219,1.7178470566408533e-05,1.1978281664159784e-05,0
35986,700.0,0,4219,2.9203399962894504e-05,6.416936605799884e-06,0
35987,702.0,0,4219,3.263909407617621e-05,7.700323926959862e-06,0
35988,703.0,0,4219,3.779263524609877e-05,1.3689464759039753e-05,0
35989,711.0,0,4219,1.546062350976768e-05,1.5828443627639715e-05,0
35990,692.0,0,4219,4.638187052930304e-05,1.5400647853919723e-05,0
35991,694.0,0,4219,4.294617641602133e-05,8.555915474399845e-06,0
35992,715.0,0,4219,2.748555290625365e-05,8.128119700679853e-06,0
35993,712.0,0,4219,1.0307082339845118e-05,1.3689464759039753e-05,0
35994,649.0,0,4220,5.153541169922559e-06,1.711183094879969e-06,0
35995,631.0,0,4220,8.589235283204266e-06,0.0,0
35996,640.0,0,4220,1.546062350976768e-05,1.2833873211599767e-06,0
35997,644.0,0,4220,8.589235283204266e-06,2.994570416039946e-06,0
35998,628.0,0,4220,3.4356941132817063e-06,4.2779577371999227e-07,0
35999,650.0,0,4220,6.871388226563413e-06,1.2833873211599767e-06,0
36000,632.0,0,4220,3.4356941132817063e-06,1.2833873211599767e-06,0
36001,651.0,0,4220,1.3742776453126824e-05,1.711183094879969e-06,0
36002,627.0,0,4220,2.4049858792971944e-05,4.2779577371999227e-07,0
36003,629.0,0,4220,1.546062350976768e-05,0.0,0
36004,638.0,0,4220,2.4049858792971944e-05,2.1389788685999612e-06,0
36005,625.0,0,4220,1.7178470566408533e-05,1.2833873211599767e-06,0
36006,645.0,0,4220,8.589235283204266e-06,2.5667746423199534e-06,0
36007,647.0,0,4220,1.0307082339845118e-05,1.711183094879969e-06,0
36008,645.0,0,4221,0.0005102005758223,0.0002310097178087,0
36009,641.0,0,4221,0.0015168589510138,0.0004889705693619,0
36010,627.0,0,4221,0.00021988442325,5.347447171499903e-05,0
36011,642.0,0,4221,0.0002920339996289,0.0001253441616999,0
36012,628.0,0,4221,0.0001683490115508,5.433006326243902e-05,0
36013,629.0,0,4221,0.0010770901045138,0.0002207426192395,0
36014,637.0,0,4221,0.0003504407995547,0.0001167882462255,0
36015,633.0,0,4221,0.0008022345754512,0.0002566774642319,0
36016,632.0,0,4221,0.0030354357490843,0.0007854330405499,0
36017,644.0,0,4221,0.0003229552466484,0.000145022767291,0
36018,640.0,0,4221,0.0006252963286172,0.0002237371896555,0
36019,639.0,0,4221,0.0002370628938164,0.0001056655561088,0
36020,649.0,0,4221,0.0001683490115508,9.710964063443823e-05,0
36021,634.0,0,4221,0.0003762085054043,0.0001463061546122,0
36022,647.0,0,4222,0.0,0.0,0
36023,646.0,0,4222,0.0,0.0,0
36024,641.0,0,4222,0.0,0.0,0
36025,649.0,0,4222,0.0,0.0,0
36026,650.0,0,4222,0.0,0.0,0
36027,643.0,0,4222,0.0,0.0,0
36028,648.0,0,4222,0.0,0.0,0
36029,626.0,0,4222,0.0,4.2779577371999227e-07,0
36030,651.0,0,4222,0.0,0.0,0
36031,639.0,0,4222,0.0,0.0,0
36032,642.0,0,4222,0.0,0.0,0
36033,627.0,0,4222,0.0,0.0,0
36034,645.0,0,4222,0.0,0.0,0
36035,629.0,0,4222,0.0,0.0,0
36036,695.0,0,4223,1.7178470566408532e-06,4.2779577371999227e-07,0
36037,686.0,0,4223,0.0,4.2779577371999227e-07,0
36038,674.0,0,4223,1.7178470566408532e-06,0.0,0
36039,684.0,0,4223,0.0,8.555915474399845e-07,0
36040,679.0,0,4223,0.0,4.2779577371999227e-07,0
36041,689.0,0,4223,0.0,4.2779577371999227e-07,0
36042,678.0,0,4223,1.7178470566408532e-06,4.2779577371999227e-07,0
36043,683.0,0,4223,0.0,8.555915474399845e-07,0
36044,676.0,0,4223,0.0,0.0,0
36045,687.0,0,4223,1.7178470566408532e-06,8.555915474399845e-07,0
36046,690.0,0,4223,0.0,8.555915474399845e-07,0
36047,696.0,0,4223,1.7178470566408532e-06,4.2779577371999227e-07,0
36048,677.0,0,4223,1.7178470566408532e-06,4.2779577371999227e-07,0
36049,670.0,0,4223,0.0,4.2779577371999227e-07,0
36050,684.0,0,4224,1.7178470566408532e-06,0.0,0
36051,679.0,0,4224,5.153541169922559e-06,0.0,0
36052,671.0,0,4224,8.589235283204266e-06,1.711183094879969e-06,0
36053,672.0,0,4224,5.153541169922559e-06,8.555915474399845e-07,0
36054,669.0,0,4224,5.153541169922559e-06,1.2833873211599767e-06,0
36055,685.0,0,4224,1.7178470566408532e-06,4.2779577371999227e-07,0
36056,682.0,0,4224,3.4356941132817063e-06,5.989140832079892e-06,0
36057,693.0,0,4224,1.7178470566408532e-06,0.0,0
36058,673.0,0,4224,2.5767705849612797e-05,1.711183094879969e-06,0
36059,683.0,0,4224,1.7178470566408532e-06,1.2833873211599767e-06,0
36060,689.0,0,4224,6.871388226563413e-06,4.2779577371999227e-07,0
36061,676.0,0,4224,1.7178470566408532e-06,4.2779577371999227e-07,0
36062,695.0,0,4224,0.0,8.555915474399845e-07,0
36063,677.0,0,4224,1.7178470566408532e-06,8.555915474399845e-07,0
36064,688.0,0,4225,4.9817564642584744e-05,2.6951133744359514e-05,0
36065,690.0,0,4225,0.000128838529248,4.235178159827924e-05,0
36066,682.0,0,4225,6.871388226563413e-06,1.2833873211599767e-05,0
36067,692.0,0,4225,2.233201173633109e-05,1.2406077437879776e-05,0
36068,683.0,0,4225,1.8896317623049383e-05,1.326166898531976e-05,0
36069,679.0,0,4225,9.791728222852862e-05,3.422366189759938e-05,0
36070,687.0,0,4225,2.4049858792971944e-05,1.7539626722519682e-05,0
36071,676.0,0,4225,2.4049858792971944e-05,2.6095542196919527e-05,0
36072,695.0,0,4225,2.5767705849612797e-05,1.5828443627639715e-05,0
36073,689.0,0,4225,0.0003229552466484,5.5613450583598994e-05,0
36074,680.0,0,4225,2.748555290625365e-05,1.2833873211599767e-05,0
36075,675.0,0,4225,5.325325875586645e-05,2.9090112612959476e-05,0
36076,685.0,0,4225,8.932804694532436e-05,4.4490760466879195e-05,0
36077,684.0,0,4225,3.6074788189457915e-05,2.0534197138559627e-05,0
36078,572.0,0,4226,8.589235283204266e-05,5.860802099963894e-05,0
36079,570.0,0,4226,8.761019988868351e-05,4.705753510919915e-05,0
36080,566.0,0,4226,0.0001597597762675,0.0001030987814665,0
36081,567.0,0,4226,0.0002800090702324,0.0001159326546781,0
36082,580.0,0,4226,2.5767705849612797e-05,9.839302795559822e-06,0
36083,588.0,0,4226,1.546062350976768e-05,8.555915474399845e-06,0
36084,584.0,0,4226,9.791728222852862e-05,2.267317600715959e-05,0
36085,565.0,0,4226,0.0001339920704179,0.0001001042110504,0
36086,587.0,0,4226,1.7178470566408533e-05,6.844732379519876e-06,0
36087,589.0,0,4226,1.2024929396485972e-05,6.844732379519876e-06,0
36088,586.0,0,4226,3.263909407617621e-05,1.1978281664159784e-05,0
36089,571.0,0,4226,7.214957637891583e-05,4.534635201431918e-05,0
36090,590.0,0,4226,5.153541169922559e-06,3.422366189759938e-06,0
36091,568.0,0,4226,0.000195834564457,8.555915474399846e-05,0
36092,583.0,0,4227,1.0307082339845118e-05,8.555915474399845e-07,0
36093,574.0,0,4227,3.4356941132817063e-06,1.2833873211599767e-06,0
36094,589.0,0,4227,0.0,0.0,0
36095,588.0,0,4227,0.0,0.0,0
36096,572.0,0,4227,1.7178470566408532e-06,2.1389788685999612e-06,0
36097,570.0,0,4227,8.589235283204266e-06,2.1389788685999612e-06,0
36098,563.0,0,4227,1.7178470566408532e-06,1.2833873211599767e-06,0
36099,576.0,0,4227,0.0,4.2779577371999227e-07,0
36100,586.0,0,4227,0.0,0.0,0
36101,573.0,0,4227,6.871388226563413e-06,0.0,0
36102,578.0,0,4227,1.7178470566408532e-06,2.1389788685999612e-06,0
36103,568.0,0,4227,3.779263524609877e-05,1.2833873211599767e-06,0
36104,577.0,0,4227,5.153541169922559e-06,8.555915474399845e-07,0
36105,565.0,0,4227,3.4356941132817063e-06,1.2833873211599767e-06,0
36106,587.0,0,4228,5.153541169922559e-06,3.422366189759938e-06,0
36107,567.0,0,4228,0.0001322742233613,3.6362640766199345e-05,0
36108,565.0,0,4228,0.0001254028351347,4.149619005083925e-05,0
36109,566.0,0,4228,8.07388116621201e-05,2.5667746423199535e-05,0
36110,588.0,0,4228,5.153541169922559e-06,1.711183094879969e-06,0
36111,577.0,0,4228,4.638187052930304e-05,8.128119700679853e-06,0
36112,578.0,0,4228,2.4049858792971944e-05,5.133549284639907e-06,0
36113,589.0,0,4228,1.2024929396485972e-05,5.989140832079892e-06,0
36114,575.0,0,4228,4.294617641602133e-05,5.561345058359899e-06,0
36115,580.0,0,4228,1.8896317623049383e-05,6.416936605799884e-06,0
36116,583.0,0,4228,1.3742776453126824e-05,7.700323926959862e-06,0
36117,590.0,0,4228,1.2024929396485972e-05,3.850161963479931e-06,0
36118,571.0,0,4228,5.840679992578901e-05,1.0267098569279814e-05,0
36119,563.0,0,4228,0.0004483580817832,9.497066176583828e-05,0
36120,716.0,0,4229,5.153541169922559e-06,4.2779577371999227e-07,0
36121,720.0,0,4229,1.7178470566408532e-06,8.555915474399845e-07,0
36122,722.0,0,4229,0.0,0.0,0
36123,712.0,0,4229,5.153541169922559e-06,4.2779577371999227e-07,0
36124,702.0,0,4229,0.0,8.555915474399845e-07,0
36125,701.0,0,4229,1.7178470566408532e-06,4.2779577371999227e-07,0
36126,704.0,0,4229,0.0,1.2833873211599767e-06,0
36127,717.0,0,4229,5.153541169922559e-06,1.2833873211599767e-06,0
36128,711.0,0,4229,2.233201173633109e-05,4.705753510919915e-06,0
36129,709.0,0,4229,1.8896317623049383e-05,2.1389788685999612e-06,0
36130,698.0,0,4229,0.0,8.555915474399845e-07,0
36131,710.0,0,4229,0.0001649133174375,2.0961992912279622e-05,0
36132,723.0,0,4229,3.4356941132817063e-06,0.0,0
36133,714.0,0,4229,1.7178470566408532e-06,1.2833873211599767e-06,0
36134,708.0,0,4230,0.0,0.0,0
36135,716.0,0,4230,0.0,0.0,0
36136,711.0,0,4230,0.0,4.2779577371999227e-07,0
36137,699.0,0,4230,0.0,0.0,0
36138,709.0,0,4230,0.0,0.0,0
36139,703.0,0,4230,0.0,0.0,0
36140,706.0,0,4230,0.0,0.0,0
36141,698.0,0,4230,0.0,0.0,0
36142,721.0,0,4230,0.0,0.0,0
36143,720.0,0,4230,0.0,0.0,0
36144,707.0,0,4230,0.0,0.0,0
36145,702.0,0,4230,0.0,0.0,0
36146,701.0,0,4230,0.0,0.0,0
36147,714.0,0,4230,0.0,0.0,0
36148,721.0,0,4231,1.8896317623049383e-05,9.839302795559822e-06,0
36149,697.0,0,4231,2.5767705849612797e-05,1.4117260532759744e-05,0
36150,717.0,0,4231,5.153541169922559e-06,5.133549284639907e-06,0
36151,723.0,0,4231,6.871388226563413e-06,8.128119700679853e-06,0
36152,703.0,0,4231,3.6074788189457915e-05,1.3689464759039753e-05,0
36153,704.0,0,4231,2.4049858792971944e-05,6.416936605799884e-06,0
36154,722.0,0,4231,1.0307082339845118e-05,5.989140832079892e-06,0
36155,716.0,0,4231,2.233201173633109e-05,7.272528153239869e-06,0
36156,708.0,0,4231,3.6074788189457915e-05,2.652333797063952e-05,0
36157,720.0,0,4231,1.8896317623049383e-05,8.555915474399845e-06,0
36158,696.0,0,4231,3.4356941132817065e-05,6.844732379519876e-06,0
36159,719.0,0,4231,1.7178470566408533e-05,1.1978281664159784e-05,0
36160,700.0,0,4231,2.748555290625365e-05,5.561345058359899e-06,0
36161,711.0,0,4231,2.0614164679690236e-05,1.6256239401359707e-05,0
36162,678.0,0,4232,0.0,4.2779577371999227e-07,0
36163,682.0,0,4232,0.0,1.2833873211599767e-06,0
36164,663.0,0,4232,1.7178470566408533e-05,3.422366189759938e-06,0
36165,680.0,0,4232,0.0,0.0,0
36166,675.0,0,4232,0.0,8.555915474399845e-07,0
36167,683.0,0,4232,0.0,0.0,0
36168,660.0,0,4232,0.0,0.0,0
36169,674.0,0,4232,1.7178470566408532e-06,4.2779577371999227e-07,0
36170,658.0,0,4232,1.7178470566408532e-06,8.555915474399845e-07,0
36171,665.0,0,4232,0.0,1.2833873211599767e-06,0
36172,662.0,0,4232,0.0,0.0,0
36173,673.0,0,4232,8.589235283204266e-06,4.2779577371999227e-07,0
36174,676.0,0,4232,0.0,8.555915474399845e-07,0
36175,668.0,0,4232,1.7178470566408532e-06,4.2779577371999227e-07,0
36176,665.0,0,4233,9.276374105860607e-05,2.5667746423199534e-06,0
36177,685.0,0,4233,3.092124701953536e-05,2.994570416039946e-06,0
36178,683.0,0,4233,2.748555290625365e-05,4.705753510919915e-06,0
36179,677.0,0,4233,3.4356941132817065e-05,2.5667746423199534e-06,0
36180,675.0,0,4233,1.8896317623049383e-05,8.555915474399845e-07,0
36181,660.0,0,4233,8.07388116621201e-05,2.994570416039946e-06,0
36182,658.0,0,4233,0.000128838529248,2.994570416039946e-06,0
36183,673.0,0,4233,1.3742776453126824e-05,2.1389788685999612e-06,0
36184,679.0,0,4233,1.546062350976768e-05,1.711183094879969e-06,0
36185,678.0,0,4233,3.263909407617621e-05,3.850161963479931e-06,0
36186,680.0,0,4233,2.748555290625365e-05,3.850161963479931e-06,0
36187,667.0,0,4233,3.092124701953536e-05,3.850161963479931e-06,0
36188,684.0,0,4233,5.325325875586645e-05,4.705753510919915e-06,0
36189,662.0,0,4233,7.558527049219754e-05,2.1389788685999612e-06,0
36190,671.0,0,4234,1.0307082339845118e-05,1.4117260532759744e-05,0
36191,660.0,0,4234,4.466402347266218e-05,3.593484499247935e-05,0
36192,669.0,0,4234,2.0614164679690236e-05,2.1389788685999618e-05,0
36193,684.0,0,4234,3.092124701953536e-05,2.0534197138559627e-05,0
36194,665.0,0,4234,2.748555290625365e-05,1.1978281664159784e-05,0
36195,685.0,0,4234,8.932804694532436e-05,4.491855624059919e-05,0
36196,659.0,0,4234,3.6074788189457915e-05,2.0534197138559627e-05,0
36197,681.0,0,4234,2.4049858792971944e-05,1.711183094879969e-05,0
36198,662.0,0,4234,1.7178470566408533e-05,2.1389788685999618e-05,0
36199,674.0,0,4234,1.8896317623049383e-05,1.6684035175079698e-05,0
36200,670.0,0,4234,1.546062350976768e-05,1.326166898531976e-05,0
36201,666.0,0,4234,1.2024929396485972e-05,1.2833873211599767e-05,0
36202,664.0,0,4234,2.4049858792971944e-05,2.438435910203956e-05,0
36203,676.0,0,4234,2.233201173633109e-05,2.310097178087958e-05,0
36204,700.0,0,4235,1.0307082339845118e-05,1.711183094879969e-06,0
36205,703.0,0,4235,5.153541169922559e-06,2.5667746423199534e-06,0
36206,692.0,0,4235,1.2024929396485972e-05,2.5667746423199534e-06,0
36207,697.0,0,4235,5.153541169922559e-06,0.0,0
36208,707.0,0,4235,1.2024929396485972e-05,1.711183094879969e-06,0
36209,715.0,0,4235,1.0307082339845118e-05,8.555915474399845e-07,0
36210,713.0,0,4235,1.8896317623049383e-05,3.850161963479931e-06,0
36211,705.0,0,4235,1.2024929396485972e-05,2.994570416039946e-06,0
36212,696.0,0,4235,3.4356941132817063e-06,1.711183094879969e-06,0
36213,704.0,0,4235,6.871388226563413e-06,2.1389788685999612e-06,0
36214,710.0,0,4235,1.8896317623049383e-05,3.422366189759938e-06,0
36215,708.0,0,4235,1.546062350976768e-05,2.5667746423199534e-06,0
36216,711.0,0,4235,2.0614164679690236e-05,3.850161963479931e-06,0
36217,718.0,0,4235,1.7178470566408532e-06,1.711183094879969e-06,0
36218,699.0,0,4236,1.7178470566408532e-06,0.0,0
36219,706.0,0,4236,0.0,0.0,0
36220,711.0,0,4236,0.0,0.0,0
36221,715.0,0,4236,1.7178470566408532e-06,4.2779577371999227e-07,0
36222,713.0,0,4236,1.7178470566408532e-06,0.0,0
36223,697.0,0,4236,0.0,1.711183094879969e-06,0
36224,691.0,0,4236,1.7178470566408532e-06,0.0,0
36225,710.0,0,4236,0.0,0.0,0
36226,714.0,0,4236,0.0,0.0,0
36227,695.0,0,4236,0.0,0.0,0
36228,694.0,0,4236,1.7178470566408532e-06,0.0,0
36229,718.0,0,4236,0.0,0.0,0
36230,696.0,0,4236,0.0,0.0,0
36231,700.0,0,4236,0.0,4.2779577371999227e-07,0
36232,709.0,0,4237,2.5767705849612797e-05,2.3528767554599576e-05,0
36233,700.0,0,4237,2.748555290625365e-05,7.272528153239869e-06,0
36234,708.0,0,4237,2.4049858792971944e-05,2.5667746423199535e-05,0
36235,706.0,0,4237,1.8896317623049383e-05,4.6629739335479154e-05,0
36236,699.0,0,4237,4.638187052930304e-05,5.989140832079892e-06,0
36237,695.0,0,4237,7.386742343555668e-05,1.11226901167198e-05,0
36238,713.0,0,4237,6.871388226563413e-06,1.2833873211599767e-05,0
36239,714.0,0,4237,1.546062350976768e-05,8.983711248119837e-06,0
36240,704.0,0,4237,2.9203399962894504e-05,5.133549284639907e-06,0
36241,710.0,0,4237,3.4356941132817065e-05,1.5400647853919723e-05,0
36242,697.0,0,4237,2.5767705849612797e-05,1.1978281664159784e-05,0
36243,715.0,0,4237,2.748555290625365e-05,8.128119700679853e-06,0
36244,698.0,0,4237,5.49711058125073e-05,9.41150702183983e-06,0
36245,703.0,0,4237,2.748555290625365e-05,1.1978281664159784e-05,0
36246,753.0,0,4238,1.3742776453126824e-05,2.5667746423199534e-06,0
36247,769.0,0,4238,0.0011818787749689,0.0004868315904933,0
36248,777.0,0,4238,1.0307082339845118e-05,1.711183094879969e-06,0
36249,767.0,0,4238,1.0307082339845118e-05,4.2779577371999225e-06,0
36250,765.0,0,4238,3.4356941132817063e-06,2.1389788685999612e-06,0
36251,772.0,0,4238,3.092124701953536e-05,2.0106401364839636e-05,0
36252,750.0,0,4238,1.2024929396485972e-05,1.0694894342999809e-05,0
36253,763.0,0,4238,6.871388226563413e-06,2.994570416039946e-06,0
36254,776.0,0,4238,8.589235283204266e-06,5.133549284639907e-06,0
36255,770.0,0,4238,7.043172932227498e-05,5.304667594127904e-05,0
36256,766.0,0,4238,1.7178470566408532e-06,3.422366189759938e-06,0
36257,752.0,0,4238,1.3742776453126824e-05,4.705753510919915e-06,0
36258,761.0,0,4238,1.2024929396485972e-05,5.133549284639907e-06,0
36259,759.0,0,4238,1.2024929396485972e-05,7.272528153239869e-06,0
36260,774.0,0,4239,0.0003590300348379,7.272528153239869e-05,0
36261,777.0,0,4239,7.214957637891583e-05,7.700323926959862e-06,0
36262,764.0,0,4239,5.153541169922559e-06,2.1389788685999612e-06,0
36263,772.0,0,4239,5.153541169922559e-06,1.2833873211599767e-06,0
36264,765.0,0,4239,1.2024929396485972e-05,0.0,0
36265,754.0,0,4239,6.871388226563413e-06,8.555915474399845e-07,0
36266,770.0,0,4239,3.263909407617621e-05,4.705753510919915e-06,0
36267,752.0,0,4239,8.589235283204266e-06,3.422366189759938e-06,0
36268,773.0,0,4239,0.0021799479148772,0.0002498327318524,0
36269,757.0,0,4239,3.779263524609877e-05,2.1389788685999612e-06,0
36270,759.0,0,4239,3.6074788189457915e-05,2.5667746423199534e-06,0
36271,762.0,0,4239,6.871388226563413e-06,8.555915474399845e-07,0
36272,763.0,0,4239,1.0307082339845118e-05,2.5667746423199534e-06,0
36273,769.0,0,4239,1.2024929396485972e-05,8.555915474399845e-07,0
36274,771.0,0,4240,3.263909407617621e-05,2.994570416039946e-06,0
36275,770.0,0,4240,3.092124701953536e-05,3.850161963479931e-06,0
36276,764.0,0,4240,3.4356941132817063e-06,2.1389788685999612e-06,0
36277,760.0,0,4240,3.4356941132817063e-06,4.2779577371999227e-07,0
36278,765.0,0,4240,0.0,1.711183094879969e-06,0
36279,776.0,0,4240,1.7178470566408533e-05,8.555915474399845e-07,0
36280,755.0,0,4240,1.2024929396485972e-05,4.2779577371999227e-07,0
36281,777.0,0,4240,6.871388226563413e-06,1.2833873211599767e-06,0
36282,763.0,0,4240,1.7178470566408533e-05,8.555915474399845e-07,0
36283,772.0,0,4240,1.0307082339845118e-05,2.1389788685999612e-06,0
36284,754.0,0,4240,2.5767705849612797e-05,2.5667746423199534e-06,0
36285,757.0,0,4240,5.153541169922559e-06,1.711183094879969e-06,0
36286,758.0,0,4240,8.589235283204266e-06,8.555915474399845e-07,0
36287,752.0,0,4240,7.214957637891583e-05,5.989140832079892e-06,0
36288,766.0,0,4241,6.871388226563413e-06,8.555915474399845e-07,0
36289,777.0,0,4241,1.7178470566408532e-06,1.2833873211599767e-06,0
36290,780.0,0,4241,5.153541169922559e-06,4.2779577371999227e-07,0
36291,774.0,0,4241,1.8896317623049383e-05,2.5667746423199534e-06,0
36292,779.0,0,4241,6.871388226563413e-06,2.5667746423199534e-06,0
36293,762.0,0,4241,5.153541169922559e-06,1.711183094879969e-06,0
36294,783.0,0,4241,1.7178470566408532e-06,2.1389788685999612e-06,0
36295,785.0,0,4241,1.2024929396485972e-05,2.1389788685999612e-06,0
36296,772.0,0,4241,5.1535411699225594e-05,4.2779577371999225e-06,0
36297,769.0,0,4241,0.0002267558114765,2.1389788685999618e-05,0
36298,786.0,0,4241,5.153541169922559e-06,1.2833873211599767e-06,0
36299,768.0,0,4241,6.871388226563413e-06,4.2779577371999227e-07,0
36300,781.0,0,4241,3.4356941132817063e-06,1.2833873211599767e-06,0
36301,775.0,0,4241,2.4049858792971944e-05,4.2779577371999227e-07,0
36302,778.0,0,4242,3.4356941132817063e-06,0.0,0
36303,782.0,0,4242,0.0,0.0,0
36304,768.0,0,4242,8.589235283204266e-06,1.2833873211599767e-06,0
36305,784.0,0,4242,0.0,0.0,0
36306,776.0,0,4242,2.233201173633109e-05,4.2779577371999227e-07,0
36307,774.0,0,4242,3.6074788189457915e-05,2.5667746423199534e-06,0
36308,764.0,0,4242,1.546062350976768e-05,2.1389788685999612e-06,0
36309,787.0,0,4242,0.0,0.0,0
36310,770.0,0,4242,2.4049858792971944e-05,2.1389788685999612e-06,0
36311,785.0,0,4242,1.7178470566408532e-06,0.0,0
36312,773.0,0,4242,1.7178470566408533e-05,2.1389788685999612e-06,0
36313,767.0,0,4242,1.3742776453126824e-05,4.2779577371999227e-07,0
36314,765.0,0,4242,1.3742776453126824e-05,8.555915474399845e-07,0
36315,771.0,0,4242,1.3742776453126824e-05,0.0,0
36316,780.0,0,4243,0.00154949804509,0.0001159326546781,0
36317,785.0,0,4243,3.4356941132817063e-06,4.2779577371999227e-07,0
36318,781.0,0,4243,0.0012746425160275,8.983711248119837e-05,0
36319,786.0,0,4243,6.871388226563413e-06,8.555915474399845e-07,0
36320,767.0,0,4243,0.0,8.555915474399845e-07,0
36321,768.0,0,4243,1.2024929396485972e-05,1.711183094879969e-06,0
36322,788.0,0,4243,1.7178470566408532e-06,8.555915474399845e-07,0
36323,769.0,0,4243,1.7178470566408532e-06,4.2779577371999227e-07,0
36324,783.0,0,4243,6.871388226563413e-06,8.555915474399845e-07,0
36325,774.0,0,4243,0.0,0.0,0
36326,779.0,0,4243,3.4356941132817063e-06,0.0,0
36327,784.0,0,4243,5.840679992578901e-05,4.2779577371999225e-06,0
36328,787.0,0,4243,8.589235283204266e-06,0.0,0
36329,771.0,0,4243,1.7178470566408532e-06,8.555915474399845e-07,0
36330,660.0,0,4244,5.153541169922559e-06,0.0,0
36331,656.0,0,4244,5.153541169922559e-06,0.0,0
36332,641.0,0,4244,5.153541169922559e-06,8.555915474399845e-07,0
36333,659.0,0,4244,1.7178470566408532e-06,0.0,0
36334,664.0,0,4244,1.7178470566408532e-06,1.2833873211599767e-06,0
36335,645.0,0,4244,6.871388226563413e-06,4.2779577371999227e-07,0
36336,654.0,0,4244,3.779263524609877e-05,1.2833873211599767e-06,0
36337,651.0,0,4244,0.0,8.555915474399845e-07,0
36338,643.0,0,4244,1.546062350976768e-05,1.2833873211599767e-06,0
36339,663.0,0,4244,0.0,1.711183094879969e-06,0
36340,653.0,0,4244,3.779263524609877e-05,5.133549284639907e-06,0
36341,644.0,0,4244,3.4356941132817063e-06,0.0,0
36342,655.0,0,4244,3.4356941132817063e-06,8.555915474399845e-07,0
36343,649.0,0,4244,2.4049858792971944e-05,7.700323926959862e-06,0
36344,655.0,0,4245,5.153541169922559e-06,4.2779577371999227e-07,0
36345,660.0,0,4245,3.4356941132817063e-06,4.2779577371999227e-07,0
36346,649.0,0,4245,1.7178470566408532e-06,4.2779577371999227e-07,0
36347,658.0,0,4245,1.7178470566408532e-06,0.0,0
36348,652.0,0,4245,3.4356941132817063e-06,4.2779577371999227e-07,0
36349,642.0,0,4245,3.4356941132817063e-06,4.2779577371999227e-07,0
36350,661.0,0,4245,0.0,4.2779577371999227e-07,0
36351,659.0,0,4245,0.0,0.0,0
36352,668.0,0,4245,1.7178470566408532e-06,0.0,0
36353,641.0,0,4245,1.7178470566408532e-06,8.555915474399845e-07,0
36354,654.0,0,4245,2.4049858792971944e-05,0.0,0
36355,664.0,0,4245,0.0,8.555915474399845e-07,0
36356,650.0,0,4245,5.153541169922559e-06,0.0,0
36357,666.0,0,4245,0.0,1.2833873211599767e-06,0
36358,643.0,0,4246,8.07388116621201e-05,8.513135897027846e-05,0
36359,646.0,0,4246,7.043172932227498e-05,3.8501619634799304e-05,0
36360,651.0,0,4246,6.012464698242986e-05,1.9678605591119644e-05,0
36361,654.0,0,4246,0.0002078594938535,2.823452106551949e-05,0
36362,650.0,0,4246,3.4356941132817065e-05,1.882301404367966e-05,0
36363,649.0,0,4246,4.638187052930304e-05,2.481215487575955e-05,0
36364,668.0,0,4246,4.9817564642584744e-05,2.6951133744359514e-05,0
36365,652.0,0,4246,1.8896317623049383e-05,2.7806725291799497e-05,0
36366,647.0,0,4246,4.122832935938047e-05,3.122909148155944e-05,0
