,unit_id,ever_treated,ts,gain_rate,time_period
22075,844,False,-3,0.0,575.0
22076,844,False,-2,1.0,576.0
22077,844,False,-1,2.0,577.0
22078,844,False,0,4.0,578.0
22079,844,False,1,1.0,579.0
22080,844,False,2,2.0,580.0
22081,844,False,3,1.0,581.0
22082,844,False,4,1.0,582.0
22083,844,False,5,1.0,583.0
22084,844,False,6,1.0,584.0
22085,844,False,7,0.0,585.0
22086,844,False,8,0.0,586.0
22087,844,False,9,3.0,587.0
22088,844,False,10,3.0,588.0
22089,844,False,11,1.0,589.0
22090,844,False,12,0.0,590.0
22091,844,False,13,3.0,591.0
22092,844,True,-14,0.0,564.0
22093,844,True,-13,0.0,565.0
22094,844,True,-12,0.0,566.0
22095,844,True,-11,0.0,567.0
22096,844,True,-10,0.0,568.0
22097,844,True,-9,0.0,569.0
22098,844,True,-8,0.0,570.0
22099,844,True,-7,0.0,571.0
22100,844,True,-6,0.0,572.0
22101,844,True,-5,0.0,573.0
22102,844,True,-4,0.0,574.0
22103,844,True,-3,0.0,575.0
22104,844,True,-2,0.0,576.0
22105,844,True,-1,0.0,577.0
22106,844,True,0,1.0,578.0
22107,844,True,1,0.0,579.0
22108,844,True,2,0.0,580.0
22109,844,True,3,1.0,581.0
22110,844,True,4,0.0,582.0
22111,844,True,5,0.0,583.0
22112,844,True,6,0.0,584.0
22113,844,True,7,0.0,585.0
22114,844,True,8,1.0,586.0
22115,844,True,9,0.0,587.0
22116,844,True,10,0.0,588.0
22117,844,True,11,0.0,589.0
22118,844,True,12,0.0,590.0
22119,844,True,13,0.0,591.0
22120,845,False,-14,0.0,654.0
22121,845,False,-13,0.0,655.0
22122,845,False,-12,0.0,656.0
22123,845,False,-11,1.0,657.0
22124,845,False,-10,2.0,658.0
22125,845,False,-9,8.0,659.0
22126,845,False,-8,0.0,660.0
22127,845,False,-7,0.0,661.0
22128,845,False,-6,4.0,662.0
22129,845,False,-5,0.0,663.0
22130,845,False,-4,1.0,664.0
22131,845,False,-3,0.0,665.0
22132,845,False,-2,2.0,666.0
22133,845,False,-1,0.0,667.0
22134,845,False,0,6.0,668.0
22135,845,False,1,2.0,669.0
22136,845,False,2,0.0,670.0
22137,845,False,3,0.0,671.0
22138,845,False,4,2.0,672.0
22139,845,False,5,1.0,673.0
22140,845,False,6,0.0,674.0
22141,845,False,7,2.0,675.0
22142,845,False,8,0.0,676.0
22143,845,False,9,0.0,677.0
22144,845,False,10,0.0,678.0
22145,845,False,11,3.0,679.0
22146,845,False,12,2.0,680.0
22147,845,False,13,0.0,681.0
22148,845,True,-14,1.0,654.0
22149,845,True,-13,0.0,655.0
22150,845,True,-12,0.0,656.0
22151,845,True,-11,0.0,657.0
22152,845,True,-10,2.0,658.0
22153,845,True,-9,1.0,659.0
22154,845,True,-8,0.0,660.0
22155,845,True,-7,1.0,661.0
22156,845,True,-6,0.0,662.0
22157,845,True,-5,1.0,663.0
22158,845,True,-4,0.0,664.0
22159,845,True,-3,0.0,665.0
22160,845,True,-2,0.0,666.0
22161,845,True,-1,0.0,667.0
22162,845,True,0,0.0,668.0
22163,845,True,1,0.0,669.0
22164,845,True,2,0.0,670.0
22165,845,True,3,1.0,671.0
22166,845,True,4,1.0,672.0
22167,845,True,5,0.0,673.0
22168,845,True,6,0.0,674.0
22169,845,True,7,0.0,675.0
22170,845,True,8,0.0,676.0
22171,845,True,9,0.0,677.0
22172,845,True,10,0.0,678.0
22173,845,True,11,0.0,679.0
22174,845,True,12,0.0,680.0
22175,845,True,13,0.0,681.0
22176,846,False,-14,0.0,654.0
22177,846,False,-13,0.0,655.0
22178,846,False,-12,0.0,656.0
22179,846,False,-11,0.0,657.0
22180,846,False,-10,0.0,658.0
22181,846,False,-9,0.0,659.0
22182,846,False,-8,0.0,660.0
22183,846,False,-7,0.0,661.0
22184,846,False,-6,0.0,662.0
22185,846,False,-5,0.0,663.0
22186,846,False,-4,0.0,664.0
22187,846,False,-3,0.0,665.0
22188,846,False,-2,0.0,666.0
22189,846,False,-1,0.0,667.0
22190,846,False,0,0.0,668.0
22191,846,False,1,0.0,669.0
22192,846,False,2,0.0,670.0
22193,846,False,3,0.0,671.0
22194,846,False,4,0.0,672.0
22195,846,False,5,0.0,673.0
22196,846,False,6,0.0,674.0
22197,846,False,7,1.0,675.0
22198,846,False,8,0.0,676.0
22199,846,False,9,0.0,677.0
22200,846,False,10,0.0,678.0
22201,846,False,11,0.0,679.0
22202,846,False,12,0.0,680.0
22203,846,False,13,0.0,681.0
22204,846,True,-14,0.0,654.0
22205,846,True,-13,0.0,655.0
22206,846,True,-12,0.0,656.0
22207,846,True,-11,0.0,657.0
22208,846,True,-10,0.0,658.0
22209,846,True,-9,0.0,659.0
22210,846,True,-8,0.0,660.0
22211,846,True,-7,0.0,661.0
22212,846,True,-6,0.0,662.0
22213,846,True,-5,0.0,663.0
22214,846,True,-4,0.0,664.0
22215,846,True,-3,0.0,665.0
22216,846,True,-2,0.0,666.0
22217,846,True,-1,0.0,667.0
22218,846,True,0,0.0,668.0
22219,846,True,1,0.0,669.0
22220,846,True,2,0.0,670.0
22221,846,True,3,0.0,671.0
22222,846,True,4,0.0,672.0
22223,846,True,5,0.0,673.0
22224,846,True,6,0.0,674.0
22225,846,True,7,1.0,675.0
22226,846,True,8,0.0,676.0
22227,846,True,9,1.0,677.0
22228,846,True,10,0.0,678.0
22229,846,True,11,0.0,679.0
22230,846,True,12,0.0,680.0
